,user_id,intime,outtime,aeneas,tocloud,getobject,rawaeneas,TPT,FET,Queue time,scenario
96,355,2023-03-29 10:40:13.384374,2023-03-29 10:40:44.121,25.3,0.385,0.148,0.009,30.736626,25.842000000000002,4.894625999999999,keda+k8shpa
97,356,2023-03-29 10:40:13.513175,2023-03-29 10:40:32.236,37.7,0.481,0.053,0.012,18.722825,38.246,-19.523175000000002,keda+k8shpa
98,362,2023-03-29 10:40:15.158566,2023-03-29 10:40:33.132,18.2,0.415,0.131,0.011,17.973434,18.756999999999998,-0.7835659999999969,keda+k8shpa
99,364,2023-03-29 10:40:15.279429,2023-03-29 10:40:42.095,16.3,0.643,0.093,0.011,26.815571,17.047,9.768570999999998,keda+k8shpa
100,366,2023-03-29 10:40:15.520273,2023-03-29 10:40:28.460,17.7,0.524,0.126,0.007,12.939727,18.357000000000003,-5.417273000000003,keda+k8shpa
101,367,2023-03-29 10:40:16.162890,2023-03-29 10:40:29.062,7.57,0.886,0.092,0.031,12.89911,8.579,4.32011,keda+k8shpa
102,368,2023-03-29 10:40:16.164481,2023-03-29 10:40:43.848,26.5,0.568,0.118,0.008,27.683519,27.194,0.48951900000000137,keda+k8shpa
103,369,2023-03-29 10:40:16.282733,2023-03-29 10:40:38.892,20.8,0.670,0.134,0.042,22.609267,21.646000000000004,0.9632669999999948,keda+k8shpa
104,372,2023-03-29 10:40:17.167912,2023-03-29 10:40:40.236,11.7,0.621,0.244,0.009,23.068088,12.574,10.494088,keda+k8shpa
105,373,2023-03-29 10:40:17.169388,2023-03-29 10:40:21.821,9.98,0.459,0.448,0.015,4.651612,10.902000000000001,-6.250388000000001,keda+k8shpa
106,374,2023-03-29 10:40:17.285625,2023-03-29 10:40:45.244,14.8,0.521,0.421,0.022,27.958375,15.764000000000001,12.194374999999999,keda+k8shpa
107,375,2023-03-29 10:40:17.398388,2023-03-29 10:40:24.192,20.1,0.585,0.073,0.022,6.793612,20.78,-13.986388000000002,keda+k8shpa
108,376,2023-03-29 10:40:17.526120,2023-03-29 10:40:29.443,16.1,0.396,0.054,0.010,11.91688,16.560000000000002,-4.6431200000000015,keda+k8shpa
109,377,2023-03-29 10:40:18.172405,2023-03-29 10:40:24.560,23.5,0.140,0.219,0.041,6.387595,23.900000000000002,-17.512405,keda+k8shpa
110,378,2023-03-29 10:40:18.174010,2023-03-29 10:40:29.228,23.3,0.147,0.167,0.017,11.05399,23.631,-12.57701,keda+k8shpa
111,379,2023-03-29 10:40:18.289196,2023-03-29 10:40:44.738,14.4,0.121,0.128,0.026,26.448804,14.675,11.773803999999998,keda+k8shpa
112,380,2023-03-29 10:40:18.401099,2023-03-29 10:40:39.579,13.7,0.089,0.221,0.009,21.177901,14.019,7.158900999999998,keda+k8shpa
113,381,2023-03-29 10:40:18.528927,2023-03-29 10:40:22.202,16.0,0.068,0.198,0.011,3.673073,16.277,-12.603927,keda+k8shpa
114,382,2023-03-29 10:40:19.177589,2023-03-29 10:40:45.721,21.0,0.068,0.233,0.016,26.543411,21.317,5.226410999999999,keda+k8shpa
115,383,2023-03-29 10:40:19.179095,2023-03-29 10:40:45.907,10.2,0.068,0.305,0.012,26.727905,10.584999999999999,16.142905,keda+k8shpa
116,384,2023-03-29 10:40:19.292337,2023-03-29 10:40:34.526,10.5,0.083,0.084,0.015,15.233663,10.682,4.551663,keda+k8shpa
117,385,2023-03-29 10:40:19.404219,2023-03-29 10:40:46.434,9.89,0.083,0.087,0.015,27.029781,10.075000000000001,16.954780999999997,keda+k8shpa
118,386,2023-03-29 10:40:19.532069,2023-03-29 10:40:58.909,23.8,0.078,0.185,0.015,39.376931,24.078,15.298931,keda+k8shpa
119,388,2023-03-29 10:40:20.183322,2023-03-29 10:40:44.022,29.7,0.069,0.142,0.031,23.838678,29.941999999999997,-6.103321999999995,keda+k8shpa
120,389,2023-03-29 10:40:20.295533,2023-03-29 10:40:58.422,22.2,0.091,0.495,0.009,38.126467,22.795,15.331466999999996,keda+k8shpa
121,390,2023-03-29 10:40:20.407350,2023-03-29 10:40:35.812,29.0,0.088,0.364,0.027,15.40465,29.479000000000003,-14.074350000000003,keda+k8shpa
122,391,2023-03-29 10:40:20.535189,2023-03-29 10:40:35.211,22.8,0.068,0.501,0.007,14.675811,23.376000000000005,-8.700189000000005,keda+k8shpa
123,392,2023-03-29 10:40:21.186772,2023-03-29 10:40:44.625,8.92,0.226,0.176,0.024,23.438228,9.346,14.092227999999999,keda+k8shpa
124,393,2023-03-29 10:40:21.188254,2023-03-29 10:40:46.933,20.3,0.119,0.287,0.011,25.744746,20.717,5.0277460000000005,keda+k8shpa
125,394,2023-03-29 10:40:21.298511,2023-03-29 10:40:24.682,20.3,0.054,0.258,0.020,3.383489,20.631999999999998,-17.248510999999997,keda+k8shpa
126,395,2023-03-29 10:40:21.410354,2023-03-29 10:40:43.458,23.1,0.048,0.200,0.080,22.047646,23.427999999999997,-1.380353999999997,keda+k8shpa
127,396,2023-03-29 10:40:21.538107,2023-03-29 10:40:46.200,13.2,0.055,0.107,0.010,24.661893,13.371999999999998,11.289893000000001,keda+k8shpa
128,397,2023-03-29 10:40:22.191621,2023-03-29 10:40:46.319,17.6,0.048,0.140,0.009,24.127379,17.797,6.330379000000001,keda+k8shpa
129,398,2023-03-29 10:40:22.193097,2023-03-29 10:40:55.528,33.7,0.072,0.101,0.023,33.334903,33.89600000000001,-0.5610970000000108,keda+k8shpa
130,399,2023-03-29 10:40:22.301362,2023-03-29 10:40:48.094,14.7,0.080,0.213,0.057,25.792638,15.049999999999999,10.742638000000001,keda+k8shpa
131,400,2023-03-29 10:40:22.413179,2023-03-29 10:40:44.409,21.8,0.067,0.114,0.025,21.995821,22.006,-0.010179000000000826,keda+k8shpa
132,401,2023-03-29 10:40:22.540973,2023-03-29 10:40:55.617,30.8,0.082,0.371,0.072,33.076027,31.325,1.751027000000004,keda+k8shpa
133,402,2023-03-29 10:40:23.196107,2023-03-29 10:40:48.312,19.1,0.054,0.728,0.039,25.115893,19.921000000000003,5.194892999999997,keda+k8shpa
134,403,2023-03-29 10:40:23.197863,2023-03-29 10:40:56.098,13.1,0.045,0.389,0.023,32.900137,13.556999999999999,19.343137000000002,keda+k8shpa
135,405,2023-03-29 10:40:23.416378,2023-03-29 10:40:44.524,17.0,0.048,1.247,0.029,21.107622,18.323999999999998,2.783622000000001,keda+k8shpa
136,408,2023-03-29 10:40:24.202514,2023-03-29 10:40:47.104,11.0,0.075,0.050,0.017,22.901486,11.142,11.759485999999999,keda+k8shpa
137,409,2023-03-29 10:40:24.307661,2023-03-29 10:41:02.129,14.2,0.055,0.367,0.058,37.821339,14.68,23.141339000000002,keda+k8shpa
138,410,2023-03-29 10:40:24.419619,2023-03-29 10:40:42.573,38.5,0.047,0.090,0.020,18.153381,38.657000000000004,-20.503619000000004,keda+k8shpa
139,411,2023-03-29 10:40:24.547477,2023-03-29 10:40:58.832,25.5,0.037,0.210,0.064,34.284523,25.811,8.473523,keda+k8shpa
140,412,2023-03-29 10:40:25.205119,2023-03-29 10:40:56.558,37.7,0.044,0.217,0.035,31.352881,37.995999999999995,-6.643118999999995,keda+k8shpa
141,413,2023-03-29 10:40:25.206800,2023-03-29 10:40:56.788,24.8,0.065,0.338,0.012,31.5812,25.215000000000003,6.366199999999996,keda+k8shpa
142,414,2023-03-29 10:40:25.311004,2023-03-29 10:40:46.534,10.9,0.067,0.065,0.025,21.222996,11.057,10.165995999999998,keda+k8shpa
143,415,2023-03-29 10:40:25.422739,2023-03-29 10:40:28.714,21.7,0.044,0.067,0.015,3.291261,21.826,-18.534739000000002,keda+k8shpa
144,417,2023-03-29 10:40:26.209969,2023-03-29 10:40:43.157,21.9,0.053,0.159,0.021,16.947031,22.133,-5.185969,keda+k8shpa
145,419,2023-03-29 10:40:26.314637,2023-03-29 10:40:58.675,13.5,0.064,0.341,0.012,32.360363,13.917,18.443362999999998,keda+k8shpa
146,422,2023-03-29 10:40:27.214695,2023-03-29 10:40:40.734,13.9,0.083,2.406,0.047,13.519305,16.436,-2.9166950000000007,keda+k8shpa
147,423,2023-03-29 10:40:27.216156,2023-03-29 10:40:49.649,26.0,0.089,0.206,0.012,22.432844,26.307,-3.8741559999999993,keda+k8shpa
148,424,2023-03-29 10:40:27.317396,2023-03-29 10:40:55.729,20.6,0.084,0.104,0.018,28.411604,20.806,7.605604,keda+k8shpa
149,425,2023-03-29 10:40:27.428285,2023-03-29 10:40:49.504,19.9,0.142,0.148,0.006,22.075715,20.195999999999998,1.879715000000001,keda+k8shpa
150,426,2023-03-29 10:40:27.556156,2023-03-29 10:40:53.969,22.8,0.074,0.058,0.011,26.412844,22.943,3.4698439999999984,keda+k8shpa
151,428,2023-03-29 10:40:28.220602,2023-03-29 10:40:46.762,20.0,0.056,0.162,0.008,18.541398,20.226,-1.6846019999999982,keda+k8shpa
152,430,2023-03-29 10:40:28.558984,2023-03-29 10:40:57.180,22.5,0.051,0.081,0.013,28.621016,22.645,5.976016000000001,keda+k8shpa
153,431,2023-03-29 10:40:29.168368,2023-03-29 10:40:55.208,25.7,0.061,0.203,0.050,26.039632,26.014,0.025632000000001653,keda+k8shpa
154,432,2023-03-29 10:40:29.223386,2023-03-29 10:40:45.047,24.4,0.037,0.058,0.048,15.823614,24.542999999999996,-8.719385999999997,keda+k8shpa
155,433,2023-03-29 10:40:29.224960,2023-03-29 10:40:44.849,32.7,0.102,0.429,0.021,15.62404,33.252,-17.62796,keda+k8shpa
156,434,2023-03-29 10:40:29.435168,2023-03-29 10:40:47.295,32.6,0.108,0.069,0.015,17.859832,32.792,-14.932168,keda+k8shpa
157,435,2023-03-29 10:40:29.562047,2023-03-29 10:40:46.834,27.9,0.089,0.248,0.007,17.271953,28.244,-10.972047,keda+k8shpa
158,436,2023-03-29 10:40:30.171514,2023-03-29 10:40:45.141,3.07,0.100,0.119,0.030,14.969486,3.319,11.650486,keda+k8shpa
159,438,2023-03-29 10:40:30.230094,2023-03-29 10:40:56.245,13.1,0.051,0.133,0.007,26.014906,13.291,12.723906,keda+k8shpa
160,439,2023-03-29 10:40:30.438352,2023-03-29 10:40:55.373,32.5,0.059,0.154,0.018,24.934648,32.731,-7.796352000000002,keda+k8shpa
161,440,2023-03-29 10:40:30.565084,2023-03-29 10:40:47.198,25.3,0.051,0.133,0.008,16.632916,25.491999999999997,-8.859083999999996,keda+k8shpa
162,441,2023-03-29 10:40:31.175129,2023-03-29 10:40:58.227,19.6,0.078,0.092,0.035,27.051871,19.805,7.246870999999999,keda+k8shpa
163,442,2023-03-29 10:40:31.233084,2023-03-29 10:40:56.945,30.7,0.061,0.213,0.013,25.711916,30.987000000000002,-5.275084000000003,keda+k8shpa
164,443,2023-03-29 10:40:31.441973,2023-03-29 10:41:08.831,30.7,0.099,0.303,0.034,37.389027,31.136,6.2530269999999994,keda+k8shpa
165,444,2023-03-29 10:40:31.568746,2023-03-29 10:40:54.649,24.8,0.125,0.057,0.011,23.080254,24.993,-1.9127459999999985,keda+k8shpa
166,445,2023-03-29 10:40:32.178280,2023-03-29 10:40:55.097,27.4,0.077,0.143,0.056,22.91872,27.676000000000002,-4.7572800000000015,keda+k8shpa
167,446,2023-03-29 10:40:32.236077,2023-03-29 10:41:08.282,20.9,0.077,0.159,0.018,36.045923,21.154,14.891923000000002,keda+k8shpa
168,447,2023-03-29 10:40:32.445012,2023-03-29 10:40:47.513,18.9,0.142,0.075,0.029,15.067988,19.145999999999997,-4.0780119999999975,keda+k8shpa
169,448,2023-03-29 10:40:32.571824,2023-03-29 10:40:57.637,23.8,0.168,0.083,0.015,25.065176,24.066,0.9991760000000021,keda+k8shpa
170,449,2023-03-29 10:40:33.181972,2023-03-29 10:40:46.066,22.1,0.079,0.052,0.042,12.884028,22.273000000000003,-9.388972000000003,keda+k8shpa
171,451,2023-03-29 10:40:33.448002,2023-03-29 10:40:54.303,25.3,0.098,0.052,0.015,20.854998,25.465,-4.6100020000000015,keda+k8shpa
172,453,2023-03-29 10:40:34.185488,2023-03-29 10:40:54.423,36.1,0.078,0.079,0.018,20.237512,36.275000000000006,-16.037488000000007,keda+k8shpa
173,454,2023-03-29 10:40:34.242249,2023-03-29 10:40:57.946,30.4,0.201,0.146,0.056,23.703751,30.803,-7.099249,keda+k8shpa
174,455,2023-03-29 10:40:34.451596,2023-03-29 10:40:54.832,32.3,0.142,1.044,0.015,20.380404,33.501,-13.120595999999999,keda+k8shpa
175,456,2023-03-29 10:40:34.578475,2023-03-29 10:40:59.042,37.3,0.275,0.061,0.008,24.463525,37.644,-13.180474999999998,keda+k8shpa
