,user_id,intime,outtime,aeneas,tocloud,getobject,rawaeneas,TPT,FET,Queue time,scenario
331,556,2023-03-29 07:29:22.563352,2023-03-29 07:29:25.821,2.74,0.053,0.106,0.010,3.257648,2.909,0.3486480000000003,no+rps
332,557,2023-03-29 07:29:23.566811,2023-03-29 07:29:31.613,3.55,0.050,0.163,0.016,8.046189,3.7789999999999995,4.267189,no+rps
333,558,2023-03-29 07:29:23.568456,2023-03-29 07:29:26.580,6.23,0.063,0.069,0.009,3.011544,6.371,-3.359456,no+rps
334,559,2023-03-29 07:29:24.571400,2023-03-29 07:29:39.610,6.41,0.040,0.051,0.012,15.0386,6.513,8.5256,no+rps
335,560,2023-03-29 07:29:24.573030,2023-03-29 07:29:28.265,4.44,0.057,0.088,0.029,3.69197,4.614000000000001,-0.9220300000000008,no+rps
336,561,2023-03-29 07:29:25.576353,2023-03-29 07:29:28.661,3.74,0.043,1.141,0.015,3.084647,4.939,-1.8543530000000001,no+rps
337,562,2023-03-29 07:29:25.578008,2023-03-29 07:29:32.008,3.72,0.067,0.037,0.011,6.429992,3.8350000000000004,2.594992,no+rps
338,563,2023-03-29 07:29:26.581239,2023-03-29 07:29:29.530,14.8,0.039,0.044,0.027,2.948761,14.91,-11.961238999999999,no+rps
339,564,2023-03-29 07:29:26.582798,2023-03-29 07:29:39.995,21.1,0.104,0.246,0.011,13.412202,21.461,-8.048797999999998,no+rps
340,565,2023-03-29 07:29:27.586087,2023-03-29 07:29:30.462,13.0,0.067,0.093,0.013,2.875913,13.173,-10.297087,no+rps
341,566,2023-03-29 07:29:27.587593,2023-03-29 07:29:31.194,5.09,0.058,0.057,0.089,3.606407,5.2940000000000005,-1.6875930000000006,no+rps
342,567,2023-03-29 07:29:28.590894,2023-03-29 07:29:40.210,11.4,0.042,0.127,0.022,11.619106,11.591000000000001,0.028105999999999298,no+rps
343,568,2023-03-29 07:29:28.594419,2023-03-29 07:29:31.805,3.34,0.048,0.090,0.015,3.210581,3.493,-0.282419,no+rps
344,569,2023-03-29 07:29:29.597292,2023-03-29 07:29:32.950,5.62,0.034,0.091,0.051,3.352708,5.796,-2.4432920000000005,no+rps
345,570,2023-03-29 07:29:29.599000,2023-03-29 07:29:46.586,2.88,0.101,0.303,0.024,16.987,3.308,13.678999999999998,no+rps
346,571,2023-03-29 07:29:30.602287,2023-03-29 07:29:34.519,4.23,0.042,0.116,0.019,3.916713,4.407,-0.4902869999999999,no+rps
347,572,2023-03-29 07:29:30.603788,2023-03-29 07:29:33.806,4.59,0.057,0.069,0.011,3.202212,4.727,-1.5247880000000005,no+rps
348,573,2023-03-29 07:29:31.607231,2023-03-29 07:29:38.205,7.79,0.052,0.230,0.028,6.597769,8.1,-1.5022309999999992,no+rps
349,574,2023-03-29 07:29:31.608741,2023-03-29 07:29:38.091,6.34,0.049,0.076,0.031,6.482259,6.4959999999999996,-0.013740999999999559,no+rps
350,575,2023-03-29 07:29:32.612073,2023-03-29 07:29:35.526,4.70,0.034,0.390,0.012,2.913927,5.135999999999999,-2.222072999999999,no+rps
351,576,2023-03-29 07:29:32.613670,2023-03-29 07:29:46.800,2.88,0.039,0.075,0.010,14.18633,3.004,11.18233,no+rps
352,577,2023-03-29 07:29:33.616901,2023-03-29 07:29:37.295,9.06,0.042,0.225,0.014,3.678099,9.341,-5.662901,no+rps
353,578,2023-03-29 07:29:33.618561,2023-03-29 07:29:38.308,8.18,0.129,0.155,0.021,4.689439,8.485,-3.7955609999999993,no+rps
354,579,2023-03-29 07:29:34.621691,2023-03-29 07:29:38.470,16.8,0.055,0.220,0.011,3.848309,17.086,-13.237690999999998,no+rps
355,580,2023-03-29 07:29:34.623317,2023-03-29 07:29:40.101,13.8,0.063,0.145,0.010,5.477683,14.018,-8.540317000000002,no+rps
356,581,2023-03-29 07:29:35.626581,2023-03-29 07:29:39.489,6.52,0.079,0.176,0.011,3.862419,6.786,-2.9235809999999995,no+rps
357,582,2023-03-29 07:29:35.628088,2023-03-29 07:29:41.461,6.48,0.057,0.051,0.009,5.832912,6.597000000000001,-0.764088000000001,no+rps
