,user_id,intime,outtime,aeneas,tocloud,getobject,rawaeneas,TPT,FET,Queue time,scenario
79,194,2023-03-27 20:34:28.560554,2023-03-27 20:35:03.839,25.6,0.070,0.040,0.011,35.278446,25.721,9.557446000000002,keda+keda
80,195,2023-03-27 20:34:29.569554,2023-03-27 20:34:54.728,23.6,0.071,0.082,0.010,25.158446,23.763000000000005,1.3954459999999962,keda+keda
81,196,2023-03-27 20:34:29.571104,2023-03-27 20:35:06.905,24.7,0.079,0.044,0.006,37.333896,24.829,12.504896000000002,keda+keda
82,197,2023-03-27 20:34:30.574501,2023-03-27 20:34:35.149,19.0,0.069,0.072,0.009,4.574499,19.15,-14.575501,keda+keda
83,198,2023-03-27 20:34:30.576020,2023-03-27 20:35:04.997,2.81,0.060,0.167,0.013,34.42098,3.05,31.37098,keda+keda
84,199,2023-03-27 20:34:31.579440,2023-03-27 20:34:36.637,29.7,0.071,0.546,0.009,5.05756,30.326,-25.268440000000002,keda+keda
85,200,2023-03-27 20:34:31.580970,2023-03-27 20:34:54.583,2.77,0.056,0.420,0.009,23.00203,3.255,19.747030000000002,keda+keda
86,201,2023-03-27 20:34:32.584982,2023-03-27 20:34:44.552,33.0,0.043,0.508,0.007,11.967018,33.558,-21.590982,keda+keda
87,202,2023-03-27 20:34:32.586594,2023-03-27 20:34:51.795,28.2,0.036,2.067,0.016,19.208406,30.319,-11.110593999999999,keda+keda
88,203,2023-03-27 20:34:33.589845,2023-03-27 20:34:54.487,14.3,0.043,0.513,0.011,20.897155,14.866999999999999,6.030155000000002,keda+keda
89,204,2023-03-27 20:34:33.591426,2023-03-27 20:35:07.077,20.7,0.061,3.097,0.008,33.485574,23.866,9.619574,keda+keda
90,205,2023-03-27 20:34:34.596947,2023-03-27 20:35:05.174,22.6,0.246,3.948,0.009,30.577053,26.803,3.7740529999999985,keda+keda
91,206,2023-03-27 20:34:34.598568,2023-03-27 20:34:44.974,27.8,0.043,4.470,0.025,10.375432,32.338,-21.962568,keda+keda
92,207,2023-03-27 20:34:35.601811,2023-03-27 20:34:55.673,24.7,0.074,0.607,0.022,20.071189,25.403,-5.331810999999998,keda+keda
93,208,2023-03-27 20:34:35.603344,2023-03-27 20:35:06.325,19.9,0.078,3.452,0.007,30.721656,23.436999999999998,7.284656000000002,keda+keda
94,211,2023-03-27 20:34:37.612211,2023-03-27 20:34:41.334,10.9,0.080,6.937,0.009,3.721789,17.926000000000002,-14.204211000000003,keda+keda
95,215,2023-03-27 20:34:39.643144,2023-03-27 20:35:07.748,14.0,0.114,5.639,0.011,28.104856,19.764,8.340856000000002,keda+keda
96,216,2023-03-27 20:34:39.644676,2023-03-27 20:34:54.164,12.0,0.059,0.089,0.010,14.519324,12.158,2.3613239999999998,keda+keda
97,217,2023-03-27 20:34:40.648049,2023-03-27 20:34:47.680,5.23,0.040,6.529,0.021,7.031951,11.82,-4.788049,keda+keda
98,218,2023-03-27 20:34:40.649727,2023-03-27 20:34:47.362,2.91,0.086,2.014,0.019,6.712273,5.029,1.6832729999999998,keda+keda
99,219,2023-03-27 20:34:41.653033,2023-03-27 20:35:07.532,8.76,0.075,2.053,0.009,25.878967,10.896999999999998,14.981967000000001,keda+keda
100,220,2023-03-27 20:34:41.654628,2023-03-27 20:34:55.933,34.9,0.090,0.343,0.010,14.278372,35.343,-21.064628000000006,keda+keda
101,221,2023-03-27 20:34:42.658446,2023-03-27 20:35:04.193,21.4,0.086,0.758,0.017,21.534554,22.260999999999996,-0.7264459999999957,keda+keda
102,222,2023-03-27 20:34:42.659947,2023-03-27 20:35:08.061,8.34,0.084,0.057,0.011,25.401053,8.491999999999999,16.909053,keda+keda
103,223,2023-03-27 20:34:43.663312,2023-03-27 20:34:49.923,3.52,0.072,2.172,0.019,6.259688,5.783,0.47668799999999933,keda+keda
104,224,2023-03-27 20:34:43.665139,2023-03-27 20:35:20.646,34.1,0.048,6.292,0.009,36.980861,40.449000000000005,-3.468139000000008,keda+keda
105,225,2023-03-27 20:34:44.669375,2023-03-27 20:35:08.311,30.2,0.063,0.283,0.023,23.641625,30.569,-6.927374999999998,keda+keda
106,226,2023-03-27 20:34:44.670954,2023-03-27 20:34:55.855,27.2,0.111,0.550,0.011,11.184046,27.872,-16.687953999999998,keda+keda
107,227,2023-03-27 20:34:45.674225,2023-03-27 20:35:08.524,19.0,0.103,2.279,0.026,22.849775,21.408,1.4417749999999998,keda+keda
108,228,2023-03-27 20:34:45.675725,2023-03-27 20:34:57.888,17.0,0.080,0.107,0.011,12.212275,17.197999999999997,-4.985724999999997,keda+keda
109,229,2023-03-27 20:34:46.680056,2023-03-27 20:35:05.950,30.0,0.174,0.150,0.011,19.269944,30.334999999999997,-11.065055999999998,keda+keda
110,230,2023-03-27 20:34:46.681694,2023-03-27 20:34:49.602,37.1,0.092,0.547,0.009,2.920306,37.748,-34.827693999999994,keda+keda
111,231,2023-03-27 20:34:47.685656,2023-03-27 20:35:13.868,33.3,0.142,0.107,0.014,26.182344,33.563,-7.380656000000002,keda+keda
112,232,2023-03-27 20:34:47.687192,2023-03-27 20:35:08.399,25.7,0.058,0.279,0.010,20.711808,26.047,-5.335191999999999,keda+keda
113,233,2023-03-27 20:34:48.690504,2023-03-27 20:35:21.162,27.8,0.185,0.517,0.011,32.471496,28.512999999999998,3.958496000000004,keda+keda
114,234,2023-03-27 20:34:48.692085,2023-03-27 20:35:06.178,25.2,0.046,0.145,0.041,17.485915,25.432,-7.946085,keda+keda
115,235,2023-03-27 20:34:49.701975,2023-03-27 20:34:52.656,3.12,0.106,0.149,0.008,2.954025,3.383,-0.4289749999999999,keda+keda
116,236,2023-03-27 20:34:49.703504,2023-03-27 20:35:20.726,23.4,0.054,0.328,0.008,31.022496,23.789999999999996,7.232496000000005,keda+keda
117,237,2023-03-27 20:34:50.707813,2023-03-27 20:34:53.653,20.4,0.077,0.172,0.010,2.945187,20.659000000000002,-17.713813000000002,keda+keda
118,238,2023-03-27 20:34:50.709344,2023-03-27 20:35:10.491,22.6,0.065,0.338,0.012,19.781656,23.015000000000004,-3.2333440000000024,keda+keda
