,user_id,intime,outtime,pyodforest,preprocess,tagdata,storedata,TPT,FET,Queue time,scenario
485,487,2023-04-05 07:27:16.818805,2023-04-05 07:27:17.234825,0.325,0.010,0.009,0.024,0.41602,0.36800000000000005,0.04801999999999995,no+k8shpa
486,488,2023-04-05 07:27:17.825157,2023-04-05 07:27:18.220002,0.326,0.011,0.009,0.026,0.394845,0.37200000000000005,0.02284499999999995,no+k8shpa
487,489,2023-04-05 07:27:18.828044,2023-04-05 07:27:19.234875,0.307,0.011,0.011,0.029,0.406831,0.35800000000000004,0.04883099999999996,no+k8shpa
488,490,2023-04-05 07:27:19.833371,2023-04-05 07:27:20.260508,0.336,0.012,0.008,0.033,0.427137,0.389,0.038136999999999976,no+k8shpa
489,491,2023-04-05 07:27:20.833184,2023-04-05 07:27:21.221071,0.311,0.010,0.012,0.037,0.387887,0.37,0.017886999999999986,no+k8shpa
490,492,2023-04-05 07:27:21.832431,2023-04-05 07:27:22.254554,0.316,0.012,0.011,0.032,0.422123,0.371,0.05112300000000003,no+k8shpa
491,493,2023-04-05 07:27:22.841742,2023-04-05 07:27:23.239598,0.307,0.011,0.011,0.030,0.397856,0.359,0.038856,no+k8shpa
492,494,2023-04-05 07:27:23.846557,2023-04-05 07:27:24.236535,0.314,0.010,0.009,0.033,0.389978,0.366,0.023978,no+k8shpa
493,495,2023-04-05 07:27:24.850016,2023-04-05 07:27:25.256723,0.312,0.011,0.012,0.030,0.406707,0.365,0.041706999999999994,no+k8shpa
494,496,2023-04-05 07:27:25.853509,2023-04-05 07:27:26.290676,0.341,0.009,0.011,0.030,0.437167,0.391,0.04616699999999996,no+k8shpa
495,497,2023-04-05 07:27:26.855584,2023-04-05 07:27:27.245109,0.322,0.011,0.011,0.029,0.389525,0.37300000000000005,0.016524999999999956,no+k8shpa
496,498,2023-04-05 07:27:27.858895,2023-04-05 07:27:28.269010,0.315,0.011,0.012,0.032,0.410115,0.37,0.04011500000000001,no+k8shpa
497,499,2023-04-05 07:27:28.865612,2023-04-05 07:27:29.280712,0.311,0.012,0.012,0.030,0.4151,0.365,0.05010000000000003,no+k8shpa
498,500,2023-04-05 07:27:29.867025,2023-04-05 07:27:30.276222,0.326,0.011,0.011,0.034,0.409197,0.382,0.02719699999999997,no+k8shpa
499,501,2023-04-05 07:27:30.872008,2023-04-05 07:27:31.295491,0.323,0.011,0.008,0.032,0.423483,0.374,0.049483,no+k8shpa
500,502,2023-04-05 07:27:31.877441,2023-04-05 07:27:32.283137,0.309,0.011,0.011,0.029,0.405696,0.36000000000000004,0.04569599999999996,no+k8shpa
501,503,2023-04-05 07:27:32.880329,2023-04-05 07:27:33.278367,0.325,0.012,0.011,0.049,0.398038,0.397,0.0010379999999999834,no+k8shpa
502,504,2023-04-05 07:27:33.884652,2023-04-05 07:27:34.302880,0.328,0.011,0.012,0.026,0.418228,0.37700000000000006,0.04122799999999993,no+k8shpa
503,505,2023-04-05 07:27:34.888290,2023-04-05 07:27:35.300552,0.314,0.010,0.011,0.030,0.412262,0.365,0.047262000000000026,no+k8shpa
504,506,2023-04-05 07:27:35.893904,2023-04-05 07:27:36.285373,0.320,0.010,0.012,0.029,0.391469,0.37100000000000005,0.02046899999999996,no+k8shpa
505,507,2023-04-05 07:27:36.896760,2023-04-05 07:27:37.374498,0.384,0.011,0.008,0.033,0.477738,0.43600000000000005,0.04173799999999994,no+k8shpa
506,508,2023-04-05 07:27:37.903128,2023-04-05 07:27:38.304201,0.307,0.011,0.011,0.028,0.401073,0.35700000000000004,0.04407299999999997,no+k8shpa
507,509,2023-04-05 07:27:38.906820,2023-04-05 07:27:39.313986,0.323,0.013,0.012,0.032,0.407166,0.38,0.027165999999999968,no+k8shpa
508,510,2023-04-05 07:27:39.914495,2023-04-05 07:27:40.346982,0.334,0.012,0.010,0.031,0.432487,0.387,0.045487,no+k8shpa
509,511,2023-04-05 07:27:40.916806,2023-04-05 07:27:41.326745,0.315,0.012,0.012,0.029,0.409939,0.36800000000000005,0.04193899999999995,no+k8shpa
510,512,2023-04-05 07:27:41.921255,2023-04-05 07:27:42.311657,0.311,0.011,0.010,0.034,0.390402,0.366,0.024402000000000035,no+k8shpa
511,513,2023-04-05 07:27:42.924359,2023-04-05 07:27:43.347426,0.313,0.011,0.011,0.030,0.423067,0.365,0.058067000000000035,no+k8shpa
512,514,2023-04-05 07:27:43.925317,2023-04-05 07:27:44.376769,0.354,0.009,0.011,0.031,0.451452,0.405,0.04645199999999999,no+k8shpa
513,515,2023-04-05 07:27:44.929051,2023-04-05 07:27:45.313283,0.313,0.008,0.011,0.026,0.384232,0.35800000000000004,0.026231999999999978,no+k8shpa
514,516,2023-04-05 07:27:45.934012,2023-04-05 07:27:46.343370,0.310,0.012,0.011,0.025,0.409358,0.35800000000000004,0.05135799999999996,no+k8shpa
515,517,2023-04-05 07:27:46.941306,2023-04-05 07:27:47.358567,0.322,0.012,0.009,0.029,0.417261,0.37200000000000005,0.04526099999999994,no+k8shpa
516,518,2023-04-05 07:27:47.940973,2023-04-05 07:27:48.324474,0.310,0.010,0.011,0.039,0.383501,0.37,0.013500999999999985,no+k8shpa
517,519,2023-04-05 07:27:48.948948,2023-04-05 07:27:49.360819,0.310,0.008,0.011,0.032,0.411871,0.361,0.050871,no+k8shpa
518,520,2023-04-05 07:27:49.952485,2023-04-05 07:27:50.381352,0.332,0.008,0.009,0.028,0.428867,0.37700000000000006,0.05186699999999994,no+k8shpa
519,521,2023-04-05 07:27:50.955092,2023-04-05 07:27:51.340183,0.309,0.011,0.012,0.025,0.385091,0.35700000000000004,0.028090999999999977,no+k8shpa
520,522,2023-04-05 07:27:51.960448,2023-04-05 07:27:52.403293,0.344,0.009,0.008,0.036,0.442845,0.39699999999999996,0.045845000000000025,no+k8shpa
521,523,2023-04-05 07:27:52.964380,2023-04-05 07:27:53.362833,0.306,0.008,0.008,0.033,0.398453,0.355,0.04345300000000002,no+k8shpa
522,524,2023-04-05 07:27:53.968407,2023-04-05 07:27:54.365818,0.314,0.010,0.012,0.030,0.397411,0.366,0.03141100000000002,no+k8shpa
523,525,2023-04-05 07:27:54.969670,2023-04-05 07:27:55.372385,0.307,0.009,0.011,0.032,0.402715,0.359,0.043715000000000004,no+k8shpa
